run_id,label,grammar,seq_len,n_codons,accepted,elapsed_ms,timestamp
a18fb315,stochastic_human,earley_stochastic_human,60,20,True,6.8034,2026-03-16T11:31:41.720159+00:00
a18fb315,stochastic_human,earley_stochastic_human,63,21,True,6.1714,2026-03-16T11:31:41.728123+00:00
a18fb315,stochastic_human,earley_stochastic_human,63,21,True,8.2895,2026-03-16T11:31:41.736431+00:00
a18fb315,stochastic_human,earley_stochastic_human,63,21,True,9.2035,2026-03-16T11:31:41.743396+00:00
a18fb315,stochastic_human,earley_stochastic_human,63,21,True,10.2688,2026-03-16T11:31:41.751734+00:00
a18fb315,stochastic_human,earley_stochastic_human,63,21,True,9.832,2026-03-16T11:31:41.767614+00:00
a18fb315,stochastic_human,earley_stochastic_human,66,22,True,11.3101,2026-03-16T11:31:41.783855+00:00
a18fb315,stochastic_human,earley_stochastic_human,66,22,True,12.6532,2026-03-16T11:31:41.797561+00:00
a18fb315,stochastic_human,earley_stochastic_human,66,22,True,15.511,2026-03-16T11:31:41.811771+00:00
a18fb315,stochastic_human,earley_stochastic_human,66,22,True,8.4761,2026-03-16T11:31:41.819601+00:00
a18fb315,stochastic_human,earley_stochastic_human,66,22,True,15.101,2026-03-16T11:31:41.840614+00:00
